Date,Close
7/14/2016 16:00:00,36.71
7/15/2016 16:00:00,36.27
7/18/2016 16:00:00,36.53
7/19/2016 16:00:00,36.82
7/20/2016 16:00:00,36.84
7/21/2016 16:00:00,36.85
7/22/2016 16:00:00,36.88
7/25/2016 16:00:00,36.81
7/26/2016 16:00:00,36.55
7/27/2016 16:00:00,36.21
7/28/2016 16:00:00,36.61
7/29/2016 16:00:00,37.35
8/1/2016 16:00:00,37.55
8/2/2016 16:00:00,36.91
8/3/2016 16:00:00,36.13
8/4/2016 16:00:00,36.29
8/5/2016 16:00:00,36.41
8/8/2016 16:00:00,36.48
8/9/2016 16:00:00,36.49
8/10/2016 16:00:00,36.77
8/11/2016 16:00:00,36.43
8/12/2016 16:00:00,37.06
8/15/2016 16:00:00,36.71
8/16/2016 16:00:00,36.19
8/17/2016 16:00:00,36.35
8/18/2016 16:00:00,37.04
8/19/2016 16:00:00,38.66
8/22/2016 16:00:00,39.51
8/23/2016 16:00:00,39.08
8/24/2016 16:00:00,38.66
8/25/2016 16:00:00,38.43
8/26/2016 16:00:00,37.92
8/29/2016 16:00:00,38.4
8/30/2016 16:00:00,37.88
8/31/2016 16:00:00,38.26
9/1/2016 16:00:00,38.21
9/2/2016 16:00:00,38.46
9/6/2016 16:00:00,38.65
9/7/2016 16:00:00,38.06
9/8/2016 16:00:00,37.51
9/9/2016 16:00:00,36.01
9/12/2016 16:00:00,36.49
9/13/2016 16:00:00,36.54
9/14/2016 16:00:00,36.33
9/15/2016 16:00:00,36.68
9/16/2016 16:00:00,36.37
9/19/2016 16:00:00,36.58
9/20/2016 16:00:00,36.39
9/21/2016 16:00:00,37.37
9/22/2016 16:00:00,37.75
9/23/2016 16:00:00,37.87
9/26/2016 16:00:00,37.33
9/27/2016 16:00:00,38.25
9/28/2016 16:00:00,38.37
9/29/2016 16:00:00,37.88
9/30/2016 16:00:00,37.93
10/3/2016 16:00:00,38.04
10/4/2016 16:00:00,37.1
10/5/2016 16:00:00,36.91
10/6/2016 16:00:00,37.38
10/7/2016 16:00:00,37.45
10/10/2016 16:00:00,37.81
10/11/2016 16:00:00,37.8
10/12/2016 16:00:00,38.11
10/13/2016 16:00:00,38.05
10/14/2016 16:00:00,37.92
10/17/2016 16:00:00,38.06
10/18/2016 16:00:00,38.27
10/19/2016 16:00:00,38.05
10/20/2016 16:00:00,37.75
10/21/2016 16:00:00,37.71
10/24/2016 16:00:00,37.99
10/25/2016 16:00:00,38.03
10/26/2016 16:00:00,38.06
10/27/2016 16:00:00,37.92
10/28/2016 16:00:00,38.22
10/31/2016 16:00:00,38.5
11/1/2016 16:00:00,38.12
11/2/2016 16:00:00,37.78
11/3/2016 16:00:00,36.43
11/4/2016 16:00:00,36.43
11/7/2016 16:00:00,37.09
11/8/2016 16:00:00,37.42
11/9/2016 16:00:00,36.88
11/10/2016 16:00:00,34.78
11/11/2016 16:00:00,34.78
11/14/2016 16:00:00,35.07
11/15/2016 16:00:00,35.69
11/16/2016 16:00:00,35.75
11/17/2016 16:00:00,35.94
11/18/2016 16:00:00,35.58
11/21/2016 16:00:00,34.94
11/22/2016 16:00:00,35.86
11/23/2016 16:00:00,35.23
11/25/2016 16:00:00,35.86
11/28/2016 16:00:00,35.32
11/29/2016 16:00:00,35.47
11/30/2016 16:00:00,34.24
12/1/2016 16:00:00,33.29
12/2/2016 16:00:00,33.81
12/5/2016 16:00:00,33.79
12/6/2016 16:00:00,33.31
12/7/2016 16:00:00,33.87
12/8/2016 16:00:00,34.09
12/9/2016 16:00:00,34.39
12/12/2016 16:00:00,34.57
12/13/2016 16:00:00,34.86
12/14/2016 16:00:00,34.33
12/15/2016 16:00:00,34.46
12/16/2016 16:00:00,34.63
12/19/2016 16:00:00,34.78
12/20/2016 16:00:00,34.88
12/21/2016 16:00:00,34.76
12/22/2016 16:00:00,35.15
12/23/2016 16:00:00,35.31
12/27/2016 16:00:00,35.43
12/28/2016 16:00:00,34.85
12/29/2016 16:00:00,35.24
12/30/2016 16:00:00,34.81
1/3/2017 16:00:00,35.29
1/4/2017 16:00:00,35.86
1/5/2017 16:00:00,36.16
1/6/2017 16:00:00,36.34
1/9/2017 16:00:00,35.58
1/10/2017 16:00:00,34.92
1/11/2017 16:00:00,35.07
1/12/2017 16:00:00,35.4
1/13/2017 16:00:00,35.53
1/17/2017 16:00:00,36.35
1/18/2017 16:00:00,36.17
1/19/2017 16:00:00,36.23
1/20/2017 16:00:00,36.27
1/23/2017 16:00:00,36.19
1/24/2017 16:00:00,36.54
1/25/2017 16:00:00,36.52
1/26/2017 16:00:00,36.16
1/27/2017 16:00:00,36.12
1/30/2017 16:00:00,36.27
1/31/2017 16:00:00,36.3
2/1/2017 16:00:00,35.62
2/2/2017 16:00:00,35.97
2/3/2017 16:00:00,36.14
2/6/2017 16:00:00,35.87
2/7/2017 16:00:00,36.25
2/8/2017 16:00:00,36.48
2/9/2017 16:00:00,36.92
2/10/2017 16:00:00,37.13
2/13/2017 16:00:00,37.25
2/14/2017 16:00:00,37.59
2/15/2017 16:00:00,37.87
2/16/2017 16:00:00,37.24
2/17/2017 16:00:00,37.26
2/21/2017 16:00:00,37.6
2/22/2017 16:00:00,37.3
2/23/2017 16:00:00,35.29
2/24/2017 16:00:00,34.66
2/27/2017 16:00:00,34.65
2/28/2017 16:00:00,35.25
3/1/2017 16:00:00,35.27
3/2/2017 16:00:00,35.2
3/3/2017 16:00:00,35.37
3/6/2017 16:00:00,35
3/7/2017 16:00:00,34.85
3/8/2017 16:00:00,34.65
3/9/2017 16:00:00,34.55
3/10/2017 16:00:00,35.07
3/13/2017 16:00:00,34.94
3/14/2017 16:00:00,34.7
3/15/2017 16:00:00,35.43
3/16/2017 16:00:00,34.99
3/17/2017 16:00:00,34.92
3/20/2017 16:00:00,34.95
3/21/2017 16:00:00,34.48
3/22/2017 16:00:00,34.69
3/23/2017 16:00:00,34.72
3/24/2017 16:00:00,34.52
3/27/2017 16:00:00,34.15
3/28/2017 16:00:00,34.34
3/29/2017 16:00:00,34.58
3/30/2017 16:00:00,34.21
3/31/2017 16:00:00,34.63
4/3/2017 16:00:00,34.51
4/4/2017 16:00:00,34.39
4/5/2017 16:00:00,34.46
4/6/2017 16:00:00,34.38
4/7/2017 16:00:00,34.25
4/10/2017 16:00:00,34.4
4/11/2017 16:00:00,34.3
4/12/2017 16:00:00,34.25
4/13/2017 16:00:00,34.04
4/17/2017 16:00:00,34.46
4/18/2017 16:00:00,34.75
4/19/2017 16:00:00,34.54
4/20/2017 16:00:00,34.53
4/21/2017 16:00:00,34.69
4/24/2017 16:00:00,34.94
4/25/2017 16:00:00,35.43
4/26/2017 16:00:00,34.94
4/27/2017 16:00:00,34.99
4/28/2017 16:00:00,35.08
5/1/2017 16:00:00,34.9
5/2/2017 16:00:00,34.81
5/3/2017 16:00:00,34.58
5/4/2017 16:00:00,34.75
5/5/2017 16:00:00,34.75
5/8/2017 16:00:00,34.48
5/9/2017 16:00:00,34.58
5/10/2017 16:00:00,34.42
5/11/2017 16:00:00,34.39
5/12/2017 16:00:00,34.41
5/15/2017 16:00:00,34.53
5/16/2017 16:00:00,34.18
5/17/2017 16:00:00,34.19
5/18/2017 16:00:00,34.15
5/19/2017 16:00:00,34.83
5/22/2017 16:00:00,35.21
5/23/2017 16:00:00,35.21
5/24/2017 16:00:00,35.4
5/25/2017 16:00:00,33.13
5/26/2017 16:00:00,33.12
5/30/2017 16:00:00,33.27
5/31/2017 16:00:00,33.63
6/1/2017 16:00:00,33.91
6/2/2017 16:00:00,34.11
6/5/2017 16:00:00,34.16
6/6/2017 16:00:00,34.5
6/7/2017 16:00:00,34.98
6/8/2017 16:00:00,34.18
6/9/2017 16:00:00,34.77
6/12/2017 16:00:00,34.73
6/13/2017 16:00:00,34.68
6/14/2017 16:00:00,34.72
6/15/2017 16:00:00,34.6
6/16/2017 16:00:00,33.95
6/19/2017 16:00:00,34.35
6/20/2017 16:00:00,33.94
6/21/2017 16:00:00,34
6/22/2017 16:00:00,34.42
6/23/2017 16:00:00,34.94
6/26/2017 16:00:00,34.8
6/27/2017 16:00:00,34.15
6/28/2017 16:00:00,34.21
6/29/2017 16:00:00,33.96
6/30/2017 16:00:00,34.11
7/3/2017 16:00:00,34.15
7/5/2017 16:00:00,33.73
7/6/2017 16:00:00,33.15
7/7/2017 16:00:00,33.2
7/10/2017 16:00:00,32.65
7/11/2017 16:00:00,32.53
7/12/2017 16:00:00,32.62
7/13/2017 16:00:00,32.71
7/14/2017 16:00:00,32.83
7/17/2017 16:00:00,33.19
7/18/2017 16:00:00,32.83
7/19/2017 16:00:00,32.62
7/20/2017 16:00:00,32.93
7/21/2017 16:00:00,33.23
7/24/2017 16:00:00,33.31
7/25/2017 16:00:00,34.11
7/26/2017 16:00:00,34.01
7/27/2017 16:00:00,34.33
7/28/2017 16:00:00,34.15
7/31/2017 16:00:00,34.17
8/1/2017 16:00:00,34.14
8/2/2017 16:00:00,34.16
8/3/2017 16:00:00,33.93
8/4/2017 16:00:00,33.67
8/7/2017 16:00:00,34.2
8/8/2017 16:00:00,33.66
8/9/2017 16:00:00,33.61
8/10/2017 16:00:00,33.66
8/11/2017 16:00:00,34.01
8/14/2017 16:00:00,34.42
8/15/2017 16:00:00,34.24
8/16/2017 16:00:00,34.35
8/17/2017 16:00:00,33.86
8/18/2017 16:00:00,34.09
8/21/2017 16:00:00,33.93
8/22/2017 16:00:00,34.38
8/23/2017 16:00:00,33.92
8/24/2017 16:00:00,32.09
8/25/2017 16:00:00,31.34
8/28/2017 16:00:00,31.05
8/29/2017 16:00:00,30.97
8/30/2017 16:00:00,30.86
8/31/2017 16:00:00,30.74
9/1/2017 16:00:00,30.92
9/5/2017 16:00:00,30.7
9/6/2017 16:00:00,30.85
9/7/2017 16:00:00,31.25
9/8/2017 16:00:00,31.6
9/11/2017 16:00:00,31.68
9/12/2017 16:00:00,31.77
9/13/2017 16:00:00,31.33
9/14/2017 16:00:00,30.91
9/15/2017 16:00:00,31.38
9/18/2017 16:00:00,31.65
9/19/2017 16:00:00,31.73
9/20/2017 16:00:00,31.43
9/21/2017 16:00:00,31.19
9/22/2017 16:00:00,31.27
9/25/2017 16:00:00,31.53
9/26/2017 16:00:00,31.7
9/27/2017 16:00:00,31.33
9/28/2017 16:00:00,31.71
9/29/2017 16:00:00,32.14
10/2/2017 16:00:00,31.92
10/3/2017 16:00:00,31.78
10/4/2017 16:00:00,31.76
10/5/2017 16:00:00,31.67
10/6/2017 16:00:00,31.62
10/9/2017 16:00:00,31.25
10/10/2017 16:00:00,31.75
10/11/2017 16:00:00,31.72
10/12/2017 16:00:00,31.8
10/13/2017 16:00:00,31.85
10/16/2017 16:00:00,31.52
10/17/2017 16:00:00,31.51
10/18/2017 16:00:00,31.34
10/19/2017 16:00:00,30.62
10/20/2017 16:00:00,30.74
10/23/2017 16:00:00,30.43
10/24/2017 16:00:00,30.27
10/25/2017 16:00:00,30.32
10/26/2017 16:00:00,30.37
10/27/2017 16:00:00,30.38
10/30/2017 16:00:00,30.15
10/31/2017 16:00:00,31.16
11/1/2017 16:00:00,31.21
11/2/2017 16:00:00,31.51
11/3/2017 16:00:00,31.32
11/6/2017 16:00:00,30.77
11/7/2017 16:00:00,31.5
11/8/2017 16:00:00,32.15
11/9/2017 16:00:00,31.95
11/10/2017 16:00:00,32.33
11/13/2017 16:00:00,32.45
11/14/2017 16:00:00,32.98
11/15/2017 16:00:00,33.08
11/16/2017 16:00:00,32.93
11/17/2017 16:00:00,33.12
11/20/2017 16:00:00,33.4
11/21/2017 16:00:00,34.52
11/22/2017 16:00:00,34.27
11/24/2017 13:00:00,34.41
11/27/2017 16:00:00,34.18
11/28/2017 16:00:00,34.59
11/29/2017 16:00:00,35.99
11/30/2017 16:00:00,36.45
12/1/2017 16:00:00,36.77
12/4/2017 16:00:00,37.68
12/5/2017 16:00:00,37.1
12/6/2017 16:00:00,37.1
12/7/2017 16:00:00,36.93
12/8/2017 16:00:00,37.24
12/11/2017 16:00:00,36.99
12/12/2017 16:00:00,36.99
12/13/2017 16:00:00,37.12
12/14/2017 16:00:00,36.62
12/15/2017 16:00:00,36.79
12/18/2017 16:00:00,37.07
12/19/2017 16:00:00,36.82
12/20/2017 16:00:00,36.55
12/21/2017 16:00:00,36.41
12/22/2017 16:00:00,36.73
12/26/2017 16:00:00,36.74
12/27/2017 16:00:00,36.59
12/28/2017 16:00:00,36.54
12/29/2017 16:00:00,36.39
1/2/2018 16:00:00,36.36
1/3/2018 16:00:00,36
1/4/2018 16:00:00,36.45
1/5/2018 16:00:00,36.35
1/8/2018 16:00:00,36.41
1/9/2018 16:00:00,36.4
1/10/2018 16:00:00,35.39
1/11/2018 16:00:00,34.34
1/12/2018 16:00:00,34.55
1/16/2018 16:00:00,34.72
1/17/2018 16:00:00,34.92
1/18/2018 16:00:00,34.25
1/19/2018 16:00:00,34.76
1/22/2018 16:00:00,34.88
1/23/2018 16:00:00,34.94
1/24/2018 16:00:00,34.39
1/25/2018 16:00:00,34.59
1/26/2018 16:00:00,34.66
1/29/2018 16:00:00,34.64
1/30/2018 16:00:00,34.7
1/31/2018 16:00:00,34.33
2/1/2018 16:00:00,34.08
2/2/2018 16:00:00,33.65
2/5/2018 16:00:00,32.49
2/6/2018 16:00:00,32.74
2/7/2018 16:00:00,32.74
2/8/2018 16:00:00,32.21
2/9/2018 16:00:00,32.81
2/12/2018 16:00:00,33.07
2/13/2018 16:00:00,33.08
2/14/2018 16:00:00,34.04
2/15/2018 16:00:00,34.08
2/16/2018 16:00:00,34.35
2/20/2018 16:00:00,33.8
2/21/2018 16:00:00,32.68
2/22/2018 16:00:00,33
2/23/2018 16:00:00,32.64
2/26/2018 16:00:00,33.07
2/27/2018 16:00:00,32.75
2/28/2018 16:00:00,32.46
3/1/2018 16:00:00,32.36
3/2/2018 16:00:00,32.65
3/5/2018 16:00:00,32.87
3/6/2018 16:00:00,33.43
3/7/2018 16:00:00,33.17
3/8/2018 16:00:00,33.5
3/9/2018 16:00:00,33.76
3/12/2018 16:00:00,33.7
3/13/2018 16:00:00,34.03
3/14/2018 16:00:00,33.72
3/15/2018 16:00:00,33.3
3/16/2018 16:00:00,33.5
3/19/2018 16:00:00,33.7
3/20/2018 16:00:00,33.56
3/21/2018 16:00:00,32.79
3/22/2018 16:00:00,32.7
3/23/2018 16:00:00,32.55
3/26/2018 16:00:00,33.41
3/27/2018 16:00:00,33.57
3/28/2018 16:00:00,33.66
3/29/2018 16:00:00,34.32
4/2/2018 16:00:00,33.49
4/3/2018 16:00:00,34.22
4/4/2018 16:00:00,35.87
4/5/2018 16:00:00,35.11
4/6/2018 16:00:00,34.93
4/9/2018 16:00:00,35.39
4/10/2018 16:00:00,35.34
4/11/2018 16:00:00,35.36
4/12/2018 16:00:00,35.09
4/13/2018 16:00:00,35.04
4/16/2018 16:00:00,35.44
4/17/2018 16:00:00,35.42
4/18/2018 16:00:00,35.54
4/19/2018 16:00:00,35.4
4/20/2018 16:00:00,35.45
4/23/2018 16:00:00,35.77
4/24/2018 16:00:00,36.2
4/25/2018 16:00:00,36.15
4/26/2018 16:00:00,36.31
4/27/2018 16:00:00,36.47
4/30/2018 16:00:00,36.25
5/1/2018 16:00:00,36.12
5/2/2018 16:00:00,35.37
5/3/2018 16:00:00,35.27
5/4/2018 16:00:00,35.77
5/7/2018 16:00:00,35.53
5/8/2018 16:00:00,35.51
5/9/2018 16:00:00,36.09
5/10/2018 16:00:00,36.17
5/11/2018 16:00:00,36.26
5/14/2018 16:00:00,36.08
5/15/2018 16:00:00,35.96
5/16/2018 16:00:00,36.38
5/17/2018 16:00:00,36.38
5/18/2018 16:00:00,36.38
5/21/2018 16:00:00,36.17
5/22/2018 16:00:00,35.84
5/23/2018 16:00:00,35.82
5/24/2018 16:00:00,35.42
5/25/2018 16:00:00,35.86
5/29/2018 16:00:00,36.51
5/30/2018 16:00:00,37.17
5/31/2018 16:00:00,35.89
6/1/2018 16:00:00,35.79
6/4/2018 16:00:00,36.19
6/5/2018 16:00:00,36.21
6/6/2018 16:00:00,35.66
6/7/2018 16:00:00,35.97
6/8/2018 16:00:00,36.21
6/11/2018 16:00:00,36.61
6/12/2018 16:00:00,36.36
6/13/2018 16:00:00,36.11
6/14/2018 16:00:00,36.11
6/15/2018 16:00:00,36.44
6/18/2018 16:00:00,35.67
6/19/2018 16:00:00,35.71
6/20/2018 16:00:00,35.59
6/21/2018 16:00:00,35.67
6/22/2018 16:00:00,36.27
6/25/2018 16:00:00,36.64
6/26/2018 16:00:00,37.06
6/27/2018 16:00:00,36.8
6/28/2018 16:00:00,37.24
6/29/2018 16:00:00,37.21
7/2/2018 16:00:00,36.59
7/3/2018 13:00:00,36.82
7/5/2018 16:00:00,37.07
7/6/2018 16:00:00,37.15
7/9/2018 16:00:00,37.15
7/10/2018 16:00:00,37.33
7/11/2018 16:00:00,37.52
7/12/2018 16:00:00,37.56
7/13/2018 16:00:00,37.58
7/16/2018 16:00:00,37.17
7/17/2018 16:00:00,36.72
7/18/2018 16:00:00,36.46
7/19/2018 16:00:00,37.1
7/20/2018 16:00:00,37.25
7/23/2018 16:00:00,37.17
7/24/2018 16:00:00,37.31
7/25/2018 16:00:00,36.15
7/26/2018 16:00:00,36.67
7/27/2018 16:00:00,36.65
7/30/2018 16:00:00,35.73
7/31/2018 16:00:00,35.97
8/1/2018 16:00:00,35.93
8/2/2018 16:00:00,36.53
8/3/2018 16:00:00,37.02
